,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,RF,RH,LF,LH
0,1.13103,13.512918,-45.675297,9.706744,-13.275595,149.047455,1.344901,2.971373,-125.183685,0.220464,120.005493,-45.094147,0.028052396,2.2178178930000003,0.007804486000000001,0.0137995517
1,-24.13969,7.819876,-57.011593,2.912023,-75.536682,261.259247,-18.426529,14.072412,52.828888,-135.509857,34.118649,-171.700241,0.028286717877022652,4.931037626427184,0.02186323019255663,0.006543272409061486
2,-27.954906,36.239964,50.684525,-12.307393,-192.131012,298.688782,0.121041,64.477722,215.446671,57.263042,-21.775402,-275.587097,0.011881230550161818,5.20430195894822,0.013396393301618122,0.0103482052631068
3,19.858528,-17.373013,107.472359,-48.884216,-259.1203,153.628632,22.632311,105.961319,68.400002,41.657913,-2.766621,-103.38913,-0.0025794492038834858,2.035243844252427,0.006835564128155339,0.0005190454320388379
4,17.255558,-50.4039,145.22171,-57.974266,-87.151093,-78.189415,27.502693,-66.127602,206.936996,52.040375,97.086014,-117.634743,-0.01676627435598705,0.7512651446148867,-0.0055784906064724905,-0.0038761459815533934
5,16.474667,43.251827,77.46051,-49.403278,-291.648315,14.203175,30.846807,166.578705,143.05011,34.442112,14.061805,-63.535423,-0.006611123805825245,1.6059536442330098,0.005121324339158577,0.005990484720064726
6,16.240398,76.997543,102.32415,-56.246983,-304.03949,113.47496,29.967041,23.611614,74.926033,21.630634,-25.909458,80.738373,-0.008762334796116506,2.517679902631068,0.009866381686407768,0.00042121987475728285
7,18.05312,-193.44574,30.697247,-48.885094,-264.447876,197.863495,22.171112,-28.693516,7.41381,8.37219,172.995148,75.062515,0.9239873122330092,3.2988050859288025,0.00183887494110033,-0.0062912253595469245
8,20.479937,-33.554726,11.092175,-59.857525,-356.135376,153.509048,14.183334,49.764942,4.107143,13.809656,85.792549,-58.450249,3.3859704529320376,3.659091158550162,0.0087285016527508,0.0025537653644013003
9,13.675982,-100.450409,14.625652,-55.617256,-372.343597,113.840714,13.67,-201.615509,-40.193855,17.323896,161.313766,22.007923,5.116486660077668,3.4100855095242726,-0.0008241192271844525,0.001812815206796126
10,11.634794,-122.402122,-25.740305,-52.462177,-260.460083,165.962219,15.399,-173.464661,78.325836,12.72917,86.054131,4.719378,6.580342965190938,3.3216246758058254,0.006061431644660193,0.004620070813268606
11,12.905438,-110.157639,112.789909,-45.866653,-123.330032,128.874664,19.683701,-78.401398,226.861771,9.467751,99.253242,-60.72319,7.3210446362200665,3.678597416546927,0.004182760006472508,-0.005692659582524277
12,15.169631,15.910706,82.794975,-58.951996,4.426987,38.662399,-11.04189,-93.191422,75.59053,2.840325,80.616974,36.390045,8.400923808621359,3.9712149292621355,-0.02362738451941747,1.8491794575407765
13,27.146889,23.603212,96.392494,-64.760605,46.520092,105.748718,-18.376568,69.958572,-97.834839,-10.445902,11.004093,-51.221989,9.144852965294499,2.609052787666668,-0.01582153583462785,4.117826973641096
14,-14.451932,-24.930035,241.696747,-62.737183,111.872025,-43.595383,-39.406971,19.104572,162.715546,-3.133771,48.493225,-254.507599,7.388067896686085,1.0465627917087388,-0.0009111178411002618,5.5809527247443365
15,-55.176582,-45.139011,353.076019,-62.130157,203.031616,-77.100609,-15.588092,-18.747627,-22.739334,-172.293121,33.377968,-202.513275,3.869658532660192,0.39448684807767065,-0.006084024981553389,4.536325729304853
16,-61.744972,-98.276703,388.372803,-41.235046,-61.485516,270.617828,40.515572,77.227707,-108.503807,-23.442938,111.695396,-256.585999,2.090320736919094,2.3410403770711974,-0.006638835723300859,2.8615276358475716
17,-152.216507,-182.006012,319.875854,-10.487514,66.289345,273.251343,44.165668,-138.769684,-49.498146,89.000114,-7.917377,-167.359802,3.3223543733721677,3.4068930710194163,0.02865615402718445,2.8039557293951467
18,-90.856949,-112.974808,73.36676,4.385746,-72.380196,226.9664,11.366701,37.455093,-184.319443,209.351013,3.273786,-183.900955,4.7906377734368935,5.630456717097094,0.050741211654369386,3.325653632803892
19,-46.087086,-280.56546,214.076019,108.646729,81.850937,175.420929,14.70801,-33.955467,-25.167833,204.030304,63.12114,-222.757294,4.913345070627832,5.385018116747574,-0.007298611371197413,2.42562085401424
20,-47.720127,-370.385651,133.893799,32.594021,56.56628,133.595276,-16.300596,-132.58165,116.727661,191.136093,67.894341,-183.573181,6.856496411961168,7.173327414928803,0.07280339298058273,1.7005719904721652
21,-36.912037,-237.276703,181.393127,126.5242,86.640884,-63.486412,38.418823,120.28051,93.391296,162.788834,186.072296,-173.700958,8.483832556194173,7.103337488300965,0.003850414066990225,1.7784457622067957
22,-29.90361,-308.44101,180.578949,37.95726,-26.731733,-64.237923,22.823647,-3.458843,176.774399,186.295654,176.333694,-200.867294,9.76419846921683,9.34711013279611,0.05126636507216861,2.185957511975727
23,-80.525085,-339.205322,110.663689,15.153178,65.41748,33.452621,21.911095,40.388344,11.606323,-25.080303,194.125107,-143.112183,10.096972204478964,8.650861065666666,-0.013106485770873831,1.0103477961378644
24,-97.594528,-201.560608,59.561108,-93.370049,57.285244,40.163788,6.573328,140.160492,188.0159,1.890909,137.323532,-195.45665,9.889221869708738,11.556685953601942,6.044072216517477,0.9480619600097084
25,-97.06636,105.235809,19.751333,88.734978,96.271576,-4.897863,7.620998,141.847153,-88.586227,-40.858727,-20.941944,-34.157997,6.155963329423961,15.449745936521033,10.740797291378957,0.5610618238970874
26,-100.673912,22.155743,-65.628601,54.865494,-35.140522,222.607651,13.584299,95.278145,-231.822861,-70.630615,-51.474583,247.723602,2.3668289424724995,16.17560786363754,12.309778707455347,0.08789608869838217
27,-101.75618,138.456726,-266.361572,-11.785353,2.638843,89.378296,-59.946705,45.530445,-176.877869,114.386818,-115.241379,119.509079,0.03720896411650486,14.31469330872816,9.791509102873787,-0.036074104359223355
28,-102.080856,18.941019,-89.323479,-28.014606,66.696655,209.464478,-61.293015,34.372131,-335.513336,49.380047,-81.647415,43.384727,0.013671270472491621,13.949333472381877,8.569572827454694,-0.005450786565372293
29,22.099741,210.929306,-247.108047,-0.872383,44.487999,335.874359,136.018097,25.375641,-373.689026,22.346014,-86.633232,-79.251579,-0.01371250227831723,14.209043672495147,8.74809500954434,0.00375680281877015
30,10.395923,36.916794,29.432579,12.919285,-14.898601,125.241318,85.997429,54.687695,-298.523712,-30.956196,-129.554962,-129.22348,-0.03670157899029123,13.084858333291264,8.4845094867534,-0.03511433303009699
31,-43.956223,-84.957962,134.990784,7.641786,87.797417,84.6474,35.21423,27.704308,-164.877106,-20.584858,75.996506,-134.800049,0.003359804478964813,13.283277798207118,9.551330197390936,-0.023841722950808587
32,-47.080868,-97.041389,151.594238,-7.122464,-45.214775,34.809219,27.511269,-48.178711,-36.282135,-4.292458,-78.883057,-111.994019,0.0420850004660197,13.936340423174757,10.006966910092883,0.030163101944659806
33,-21.656261,34.909576,103.851273,-7.785739,-24.862432,130.954773,-21.874619,-163.210617,49.371361,11.893263,94.964081,-52.428207,0.040022711922330284,13.753545963563104,9.704788383337863,1.5696328135320385
34,14.216121,-66.730133,80.11338,1.430278,13.254269,75.063431,-42.339386,-212.78418,-58.625595,18.631979,-90.139771,-19.494463,-0.009185615417475881,10.088170584812303,7.879116893344339,1.7792042995233008
35,128.542847,62.832954,22.151016,58.802082,-31.80072,56.413033,-42.829819,162.124756,-47.715679,16.887592,-75.999931,-7.731339,-0.02111968040129464,8.828809580663432,10.183578560413588,2.6563400586161805
36,-55.587147,-7.512112,-14.067694,32.704624,-64.147217,114.839912,-39.210945,1.562428,-123.528709,-8.114721,301.076019,5.212598,5.361994447883465,7.73383909391263,14.347451046600948,1.8828252190504888
37,-24.208145,-143.478622,7.077691,21.109386,-90.798164,128.601974,-40.008286,41.894726,-208.411606,-26.913416,137.397812,-66.22422,8.831665606291265,6.073970779352749,14.182552479008734,3.3552239921796128
38,-1.613444,-92.001587,20.953308,25.162815,-21.59045,25.399593,95.328514,40.813419,-73.82148,-38.202026,-19.036655,0.845732,14.5854557171521,1.109302573456306,7.8333638838375315,3.659937209629458
39,20.228966,-119.867477,11.934992,32.027843,68.842865,-14.97612,64.375557,-166.640961,-3.316444,24.316391,7.470003,51.094723,14.660247059145625,-0.0350120012233015,2.0067120458204055,6.259755625004873
40,19.249689,-81.152237,182.465485,39.736355,129.866867,-15.790835,51.323666,-281.601288,-72.548935,-34.131081,-120.154007,-105.183586,13.68417070935922,-0.026882481653721944,0.4230864100666663,7.0994682472443404
41,32.136906,-46.941673,179.017654,-72.814095,86.035065,61.167747,47.408096,-351.866394,78.034325,-34.718323,-66.174202,-229.270081,10.825586753592223,-0.005678829187702556,0.08844215423203866,5.250974821251142
42,54.833069,8.513496,322.974304,-12.429229,67.236519,-96.512672,29.28643,-32.122917,143.922302,-44.309498,-46.21426,-351.231018,9.89540325405825,-0.02016536412621253,0.016832071776698387,4.862224495221374
43,29.63092,2.554049,383.108307,9.45223,-28.787045,153.697189,20.083929,-24.700874,-207.262314,-67.899849,93.466721,-231.530304,10.926886341255662,0.049420412375404565,0.041499398231715175,5.871527695245621
44,37.134277,-53.840786,387.967499,12.250669,-2.987114,336.091156,15.440179,-107.209267,-427.480652,-78.74295,107.126015,-86.40609,11.694682952919093,0.034618336155339983,0.04294919377087362,5.133797192495491
45,20.555283,55.401764,26.006256,7.441201,59.359867,309.840363,8.398054,-28.39678,-244.990204,-65.048889,-43.182194,-82.411827,11.917969474019419,0.018446637922329916,0.011237428981553554,5.585706267808743
46,15.581585,152.196533,-159.785126,-9.065639,-44.331043,236.06012,10.051416,-63.126038,-222.254059,-11.982668,-28.018658,-22.840549,11.600449761281556,-0.020684747119741113,0.040986829454368864,6.783625907890286
47,23.504475,60.722961,-30.988539,100.845306,60.137691,18.09404,-10.165575,-114.97081,-81.740227,39.714203,-138.332596,8.211835,11.791684948181226,-0.009828005239481886,0.037037206946278683,6.139247740065027
48,25.881342,38.929886,66.023438,22.721594,61.350311,41.205212,-25.645672,59.658756,-62.182068,36.393261,9.341225,-46.49445,12.92224247875728,0.9652411827766996,0.011515815873786429,5.802371696509708
49,30.360401,-112.599045,119.606033,6.816478,-120.936905,-27.181435,-24.640701,87.568626,-18.654621,42.928978,23.515368,-36.544334,14.780239259961165,1.7819886756181231,5.547212517826869,5.128669089462138
50,18.523121,-127.929718,107.435814,2.044944,-303.667084,-6.27143,0.13979,193.85759,-45.139385,35.474693,-88.978386,-63.687302,13.0058922001683,5.589005063346264,9.176289655424897,2.5231430916310686
