,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,RF,RH,LF,LH
0,10.9214,-158.854492,131.489548,-8.509276,24.347485,38.538532,1.892563,-13.573302,113.477081,-0.0005,-30.662527,-103.133209,5.511499299999999,-0.008611975000000022,-0.10782645660000001,2.2002971137
1,14.574419,-85.316345,205.150864,12.511217,-30.355755,135.839569,0.567769,-5.954991,-174.969879,32.010849,3.982242,-46.003963,7.414985511659573,-0.039653327984802464,-0.022440655699696034,3.6314925945294827
2,-18.223673,-149.87291,80.375259,-28.257633,24.787273,59.581871,5.81933,-97.819496,-65.671967,-3.577744,121.706673,-155.026184,7.820369958541031,0.03356988559270514,-0.021373652200303923,3.874569801380852
3,9.596898,-133.462875,24.112579,-8.47729,-73.532822,181.695557,1.745799,-34.99485,-104.436592,49.767681,-33.158993,-104.880859,5.826174176887538,1.2400116352340411,-0.07358277368571427,3.9152042718914903
4,6.64507,-147.369873,-15.362225,-2.543187,-72.900848,97.817673,-7.00826,181.567535,-117.948982,46.941303,67.255302,-59.709259,3.892584723428572,3.6602313152340433,0.04607701444103354,2.757466822413678
5,13.29152,27.343037,-142.067673,-0.762956,96.758743,102.782303,-2.102478,-30.264736,39.935303,0.901392,71.017593,27.279219,3.7243618541519754,5.523910475656535,-0.04366292964893616,2.298607181961702
6,11.519456,-38.872089,-72.748306,1.654113,74.21962,-6.825308,-0.630744,-67.452415,119.311592,-1.612582,-59.663723,10.066767,5.221909004243159,5.203028723969605,0.03826671669635268,2.950363728164743
7,-13.491163,-28.608627,0.771505,121.008232,148.426895,-7.696592,-54.796227,171.830261,11.31448,114.379227,132.740875,-25.22497,7.407399634893615,6.473052871297869,-0.03621858075319154,3.27878561988936
8,-24.760349,-121.562592,0.231452,36.302471,16.283068,52.298023,-23.970869,166.412079,-32.382656,55.026772,60.535263,48.922512,8.467279985884499,6.878056585319148,0.04395180006474174,2.5186627351334394
9,96.136887,-187.10878,-5.579564,10.890741,99.03492,30.753407,17.287739,245.75563,-21.012796,27.80603,4.97958,76.815758,7.84780166745289,9.565969136632209,6.4269892832735485,1.4211784889571464
10,53.320068,-135.218628,147.08313,-2.381777,-53.141518,26.173023,-98.37867,135.865692,-30.782839,-34.967194,-132.199127,-12.732273,4.733473101106384,13.765819468525835,11.125001270328875,0.2166701979589666
11,-23.546978,-178.024597,47.890938,-28.959534,42.430542,115.182907,-50.226601,134.909714,-22.415852,34.701839,-64.138741,56.436317,2.010540038857144,15.38688626667781,13.334335855003038,0.06666726996717323
12,-40.958096,-187.100388,6.835282,-44.464859,-66.356834,204.024872,-35.780979,144.037903,-57.565758,36.772552,-158.583618,48.941895,0.035103889677811806,14.92719833563222,10.310050777244383,0.047789165627964036
13,-65.011429,-146.514114,88.668587,-56.64846,-63.216053,213.730453,-14.500294,13.083372,-241.346741,-30.394234,-134.193085,-92.64843,-0.013330601531914938,14.648988936544074,9.089006160996963,0.018491398026139673
14,-89.174423,12.535767,-208.774429,-94.19754,-43.443817,344.686127,22.011911,83.011009,-358.620026,-26.065271,-60.970924,177.452469,0.017137235319149062,14.666898498361705,8.111033033178728,0.008954232565957341
15,-87.008331,9.40973,-73.930328,-103.579262,-29.980146,378.323853,32.965572,113.404305,-388.153015,3.478418,62.677723,66.416748,-0.01496316367173272,13.393959935443773,7.169103457329483,-0.0032214845522799615
16,-48.698502,12.237919,117.162895,-100.744781,-20.292044,395.947144,23.070671,148.884293,-312.277893,10.458526,105.421326,-79.873978,-0.009560824012158074,13.680277354689968,7.94581281995319,0.007193759552279438
17,-14.609551,124.18338,197.086868,-99.894432,-98.354614,393.702148,-25.089796,283.806305,-138.875366,12.552558,-36.161606,-153.889191,0.016268140048632238,14.453378771729481,8.891160808734348,0.020982746386626103
18,-4.382865,-28.649982,68.541061,-101.522331,6.270615,327.123657,-30.122938,134.099884,-143.34462,11.297768,68.237518,-202.455765,0.008656129434650259,13.833687539003046,9.101214544545597,1.8636779110346504
19,-1.31486,132.62999,80.818321,-102.010704,-33.895817,258.192108,-46.69688,-133.006042,-46.769386,7.155331,-4.007744,-160.535736,-0.003230322869300921,10.222247941303957,7.57614651539757,2.1587758264802424
20,10.903542,103.810989,48.724495,-102.157211,-222.947739,179.139648,-142.053055,144.632187,-68.637817,-9.1514,-153.725311,-93.352722,0.012845775477203558,8.743362560389059,9.620824249465349,3.4266302549054717
